word(SoyNLP),score(SoyNLP),word(TF-IDF),score(TF-IDF),word(KeyBERT),score(KeyBERT)
앨리_계산없이,1.0,영화를_보았습니다,3,반전이_인상깊다,2.0
앨리_이야기했을,1.0,영화를_봤으면,3,반전이_봤어요,2.0
앨리_이별한다,1.0,영화를_멜로,3,반전이_영화에,2.0
앨리_첫사랑의,1.0,영화를_꼽으라면,3,반전이_싶었다,1.0
앨리_노아가,1.0,영화를_영화다운,3,반전이_부자연스러운,1.0
앨리_말고,1.0,영화를_울고,3,반전이_않았던,1.0
그녀_는,30.0,영화를_따뜻해지는,3,반전이_영화속에,1.0
그녀_의,21.0,영화를_사랑,3,반전이_뻔한내용아니라,1.0
그녀_가,16.0,영화를_있을까,3,반전이_키포인트예요,1.0
그녀_를,6.0,영화를_높은,3,반전이_하다가,1.0
그녀_되는,3.0,영화를_좋아한다고,3,반전이_어정쩡해서,1.0
그녀_옆에서,3.0,영화를_보고나서,3,반전이_슬펐어요슬픈영화는,1.0
그녀_앨리스,3.0,영화를_내용의,3,반전이_정서,1.0
그녀_날,3.0,영화를_않은,3,반전이_장르까지,1.0
그녀_와,2.0,영화를_보기에,3,반전이_식스센스,1.0
그녀_곁에,2.0,영화를_생각을,3,반전이_있는영화였습니다,1.0
그녀_역시,2.0,영화를_사람과,3,반전이_예상됨,1.0
그녀_아름다운,2.0,좋았어요_연기가,52,사랑_을,91.0
그녀_사랑하는,2.0,좋았어요_연기,19,사랑_이,63.0
그녀_자신이,2.0,좋았어요_봤습니다,13,사랑_이야기,58.0
그녀_없었던,2.0,좋았어요_보기,12,사랑_은,47.0
그녀_속,2.0,좋았어요_봐서,9,사랑_첫,46.0
그녀_자신도,2.0,좋았어요_연기도,8,사랑_아름다운,44.0
그녀_에게,2.0,좋았어요_감동적이고,8,사랑_하는,41.0
그녀_아닌,2.0,좋았어요_있어서,8,사랑_같은,28.0
그녀_언제나,2.0,좋았어요_넘,7,사랑_의,27.0
그녀_사라지고,2.0,좋았어요_봤는데,7,사랑_할,24.0
그녀_시작한,2.0,좋았어요_잔잔하고,7,사랑_하고,22.0
그녀_싶은,2.0,좋았어요_연기는,6,사랑_에,22.0
그녀_하는,2.0,좋았어요_있어,5,사랑_진정한,21.0
그녀_살며시,1.0,좋았어요_제일,5,사랑_가족의,21.0
그녀_쓰러지는,1.0,좋았어요_연기력이,5,사랑_이라는,19.0
그녀_곁에는,1.0,좋았어요_내용도,4,사랑_나도,16.0
그녀_싸우더라도,1.0,좋았어요_잘봤어요,4,사랑_저런,16.0
그녀_삶도,1.0,좋았어요_아주,4,사랑_노년의,15.0
그녀_간다,1.0,좋았어요_너무너무,4,사랑_있는,14.0
그녀_하다,1.0,좋았어요_추천합니다,4,사랑_영원한,14.0
그녀_사랑스러운,1.0,좋았어요_감동적인,3,사랑_내,12.0
그녀_아니지만,1.0,좋았어요_다,3,사랑_없는,12.0
그녀_시작한다,1.0,좋았어요_잔잔해서,3,사랑_최고의,11.0
그녀_잃어도,1.0,좋았어요_재개봉해서,3,사랑_과,11.0
그녀_초원위에,1.0,좋았어요_좋아요,3,사랑_가족,11.0
그녀_막내딸만이,1.0,좋았어요_내용이,3,사랑_스러운,11.0
그녀_자신의,1.0,좋았어요_잔잔하니,3,사랑_하며,10.0
그녀_지키려,1.0,좋았어요_않아서,3,사랑_으로,10.0
그녀_그날,1.0,좋았어요_재밌게,3,사랑_진짜,10.0
그녀_왠만해선,1.0,좋았어요_파더,3,사랑_영화같은,9.0
그녀_맺는,1.0,좋았어요_연출이,3,사랑_것은,9.0
그녀_남자이고,1.0,좋았어요_잘봤습니다,3,사랑_도,9.0
그녀_자신과,1.0,좋았어요_재미있고,3,사랑_둘의,8.0
그녀_사는,1.0,좋았어요_많이,2,사랑_대한,8.0
그녀_161021금,1.0,좋았어요_괜찮았어요,2,사랑_순수한,8.0
그녀_움직여,1.0,좋았어요_감사합니다,2,사랑_하니까,8.0
그녀_하루였던,1.0,좋았어요_있고,2,사랑_이란,8.0
그녀_마음이,1.0,좋았어요_치매라는,2,사랑_따뜻한,7.0
그녀_똥칠을해도,1.0,좋았어요_되어서,2,사랑_싶은,7.0
그녀_세상이다,1.0,좋았어요_뭉클하고,2,사랑_예쁜,7.0
그녀_가족이,1.0,좋았어요_같아,2,사랑_멋진,7.0
그녀_그맘때쯤,1.0,좋았어요_영화라,2,사랑_풋,7.0
그녀_발버둥,1.0,좋았어요_슬퍼서,2,사랑_않는,7.0
그녀_파울리나의,1.0,좋았어요_특히,2,사랑_않은,7.0
그녀_다했고,1.0,좋았어요_감동,2,사랑_그들의,7.0
그녀_영상을,1.0,좋았어요_봣어요,2,사랑_역시,6.0
그녀_간절한,1.0,좋았어요_따뜻하고,2,사랑_했던,6.0
그녀_일수밖에,1.0,좋았어요_슬프네요,2,사랑_스럽다,6.0
그녀_누가,1.0,좋았어요_영화봐서,2,사랑_열렬한,6.0
그녀_남은,1.0,좋았어요_영상미도,2,사랑_해보고,6.0
그녀_아이러니하게도,1.0,좋았어요_로망,2,사랑_열정적인,6.0
그녀_앗아갔지만,1.0,좋았어요_또보고싶어요,2,사랑_이야기가,6.0
그녀_뿐만이,1.0,좋았어요_스토리도,2,사랑_끝,6.0
그녀_앨리스다,1.0,좋았어요_무척,2,사랑_꿈꾸는,6.0
그녀_없는,1.0,좋았어요_없고,2,사랑_하고싶다,6.0
그녀_환상,1.0,좋았어요_가장,2,사랑_진실한,6.0
그녀_에게서,1.0,좋았어요_반전,2,사랑_이야기를,6.0
그녀_무너진,1.0,좋았어요_기대보다,2,사랑_이야기는,6.0
그녀_살아가는,1.0,좋았어요_딸에,2,사랑_아픈,6.0
그녀_일은,1.0,좋았어요_스토리,2,사랑_이야기에,5.0
그녀_친구아닌,1.0,좋았어요_pick,2,사랑_다시,5.0
그녀_봐야하는,1.0,좋았어요_배우들,2,사랑_슬픈,5.0
그녀_어쩌면,1.0,좋았어요_몰입해서,2,사랑_건,5.0
그녀_건,1.0,좋았어요_저는,2,사랑_그대를,5.0
그녀_그동안,1.0,좋았어요_그렇다고,2,사랑_진실된,5.0
그녀_아니라,1.0,좋았어요_스토리가,2,사랑_마지막,5.0
그녀_안에,1.0,좋았어요_했지만,2,사랑_남자의,5.0
그녀_순간부터,1.0,좋았어요_슬프지만,2,사랑_받을,5.0
그녀_아님을,1.0,좋았어요_영화는,2,사랑_지고지순한,5.0
그녀_돌려보던,1.0,좋았어요_치매인,1,사랑_한다는,5.0
그녀_이들도,1.0,좋았어요_간다,1,사랑_했고,5.0
그녀_심정일까,1.0,좋았어요_슴슴하니,1,사랑_지독한,5.0
그녀_시가되어버린,1.0,좋았어요_나서,1,사랑_이상적인,5.0
그녀_생각,1.0,좋았어요_완전,1,사랑_사람,5.0
그녀_보상금을,1.0,좋았어요_영화였습니다,1,사랑_앨리의,5.0
그녀_사랑이라는,1.0,좋았어요_되고,1,사랑_헌신적인,5.0
그녀_남아있는,1.0,좋았어요_엄마랑같이봐서,1,사랑_기억,5.0
그녀_환자와,1.0,좋았어요_마음이,1,사랑_얘기,5.0
그녀_엄마는,1.0,좋았어요_짱,1,사랑_앨리에게,4.0
그녀_도둑맞는steal,1.0,좋았어요_하게되었습니다,1,사랑_절절한,4.0
그녀_온몸으로,1.0,좋았어요_함께하니,1,사랑_나의,4.0
그녀_속에서,1.0,좋았어요_담담함이,1,사랑_단어,4.0
그녀_난다,1.0,좋았어요_집중하기,1,사랑_엄마의,4.0
그녀_윤정희님을,1.0,좋았어요_역시,1,사랑_한다고,4.0
그녀_것들이,1.0,좋았어요_음,1,사랑_가족간의,4.0
그녀_평생토록,1.0,좋았어요_휴머니즘,1,사랑_깊은,4.0
그녀_썼다,1.0,좋았어요_많이나와서,1,사랑_이다,4.0
그녀_배우는,1.0,좋았어요_현실의,1,사랑_것도,4.0
그녀_영화에서,1.0,좋았어요_많은걸,1,사랑_서로를,4.0
이야기_사랑,59.0,좋았어요_억지로,1,사랑_감동적인,4.0
이야기_대한,40.0,좋았어요_안녕,1,사랑_뜨거운,4.0
이야기_아름다운,30.0,좋았어요_아름답고,1,사랑_그들만의,4.0
이야기_있는,29.0,좋았어요_생각이많아지고,1,사랑_하나의,4.0
이야기_가,24.0,좋았어요_연기완전,1,사랑_영화를,4.0
이야기_를,21.0,좋았어요_생각보다,1,사랑_합니다,4.0
이야기_슬픈,19.0,좋았어요_느끼게,1,사랑_애틋한,4.0
이야기_없는,13.0,좋았어요_강추,1,사랑_앞에,4.0
이야기_가족의,13.0,좋았어요_너무도,1,사랑_끝까지,4.0
이야기_나의,12.0,좋았어요_빼면,1,사랑_노인들의,4.0
이야기_모두의,12.0,좋았어요_재밌네요,1,사랑_속에서,3.0
이야기_따뜻한,11.0,없는_밖에,74,영화네요_좋은,25.0
이야기_같은,10.0,없는_수밖에,37,영화네요_하는,21.0
이야기_남자의,10.0,없는_할,30,영화네요_있는,16.0
이야기_감동적인,9.0,없는_이해할,27,영화네요_따뜻한,13.0
이야기_딸의,9.0,없는_볼,24,영화네요_만드는,12.0
이야기_가슴아픈,8.0,없는_잊을,20,영화네요_되는,11.0
이야기_않은,8.0,없는_쓸,18,영화네요_해주는,8.0
이야기_하는,8.0,없는_어쩔,16,영화네요_먹먹해지는,8.0
이야기_와,7.0,없는_수도,13,영화네요_남는,7.0
이야기_내,7.0,없는_이야기,13,영화네요_감동적인,7.0
이야기_가족,7.0,없는_것이,11,영화네요_많은,7.0
이야기_첫사랑,7.0,없는_게,11,영화네요_슬픈,6.0
이야기_사람들의,7.0,없는_사랑,11,영화네요_볼만한,6.0
이야기_현실적인,6.0,없는_수가,10,영화네요_아픈,5.0
이야기_공감되는,6.0,없는_특별할,8,영화네요_따뜻해지는,5.0
이야기_뻔한,6.0,없는_적,7,영화네요_싶은,5.0
이야기_사람의,6.0,없는_건,7,영화네요_생각나는,4.0
이야기_있을법한,6.0,없는_내,7,영화네요_가족,4.0
이야기_의,6.0,없는_수는,7,영화네요_나는,4.0
이야기_남의,6.0,없는_볼수,7,영화네요_드는,4.0
이야기_우리의,6.0,없는_기억할,6,영화네요_괜찮은,3.0
이야기_삶의,6.0,없는_나는,6,영화네요_지는,3.0
이야기_앨리스의,5.0,없는_피할,6,영화네요_멋진,3.0
이야기_사랑의,5.0,없는_느낄,6,영화네요_많아지는,3.0
이야기_아픈,5.0,없는_피해갈,6,영화네요_봤습니다,3.0
이야기_같지,5.0,없는_눈물,5,영화네요_만든,3.0
이야기_가족들의,5.0,없는_사랑을,5,영화네요_주는,3.0
이야기_에,5.0,없는_자유로울,5,영화네요_해준,3.0
이야기_가능한,5.0,없는_현실을,5,영화네요_떠오르는,2.0
이야기_되는,4.0,없는_기억이,5,영화네요_좋았습니다,2.0
이야기_엄마의,4.0,없는_안소니,5,영화네요_돋보이는,2.0
이야기_로,4.0,없는_거야,5,영화네요_같은,2.0
이야기_일,4.0,없는_사람의,5,영화네요_잘봤어요,2.0
이야기_동화같은,4.0,없는_세상에서,5,영화네요_본,2.0
이야기_는,4.0,없는_지울,5,영화네요_봤던,2.0
이야기_사랑을,4.0,없는_것도,5,영화네요_최고의,2.0
이야기_착한,4.0,없는_사랑의,5,영화네요_추천합니다,2.0
이야기_속,4.0,없는_철,5,영화네요_했던,2.0
이야기_할,4.0,없는_작품,5,영화네요_강추,2.0
이야기_미래의,4.0,없는_외면할,5,영화네요_먹먹한,2.0
이야기_라는,4.0,없는_믿을,5,영화네요_부모님이랑,2.0
이야기_인생,4.0,없는_상황에서,5,영화네요_엄마랑,2.0
이야기_우리네,4.0,없는_현실,5,영화네요_보고싶은,2.0
이야기_노부부의,4.0,없는_될,4,영화네요_지루한,2.0
이야기_부모님,4.0,없는_일어날,4,영화네요_일깨워주는,2.0
이야기_남,4.0,없는_벗어날,4,영화네요_여운이,2.0
이야기_사랑에,4.0,없는_않을,4,영화네요_아쉬운,2.0
이야기_흐름이,3.0,없는_가족이,4,영화네요_뭉클한,2.0
이야기_현실의,3.0,없는_슬픔,4,영화네요_잔잔한,2.0
이야기_입니다,3.0,없는_하나도,4,영화네요_가는,2.0
이야기_이렇게,3.0,없는_데,4,영화네요_가득한,2.0
이야기_소소한,3.0,없는_어쩔수,4,영화네요_반전있는,2.0
이야기_엄마,3.0,없는_감당할,4,영화네요_꼭,2.0
이야기_같아요,3.0,없는_삶은,4,영화네요_배우들의,2.0
이야기_와닿는,3.0,없는_참을,4,영화네요_보게하는,1.0
이야기_그들의,3.0,없는_막을,4,영화네요_신기한,1.0
이야기_마음아픈,3.0,없는_걸까,4,영화네요_저도,1.0
이야기_살아가는,3.0,없는_곳,4,영화네요_재미와,1.0
이야기_많은,3.0,없는_받아들일,4,영화네요_늦게,1.0
이야기_못한,3.0,없는_잡을,4,영화네요_담은,1.0
이야기_할머니의,3.0,없는_눈물이,4,영화네요_연출한,1.0
이야기_여자의,3.0,없는_것이다,4,영화네요_느끼게해주는,1.0
이야기_않는,3.0,없는_필요,4,영화네요_나이,1.0
이야기_마지막에,3.0,없는_놓을,4,영화네요_감동,1.0
이야기_행복한,3.0,없는_것은,4,영화네요_쏟아내는,1.0
이야기_영화가,3.0,없는_군더더기,4,영화네요_배우와,1.0
이야기_안소니,3.0,없는_설명할,4,영화네요_특별한,1.0
이야기_언젠가는,3.0,없는_있을,4,영화네요_세트,1.0
이야기_자신의,2.0,없는_인생의,4,영화네요_감동적이었어요,1.0
이야기_평범한,2.0,없는_개연성,4,영화네요_감동스런,1.0
이야기_노인의,2.0,없는_사람,4,영화네요_좋았던,1.0
이야기_연애,2.0,없는_이루어질,4,영화네요_기분,1.0
이야기_연출과,2.0,없는_자신의,4,영화네요_주었던,1.0
이야기_역시,2.0,없는_표현할,4,영화네요_지금이,1.0
이야기_좋아할,2.0,없는_돌이킬,4,영화네요_이계절에,1.0
이야기_같지만,2.0,없는_책임감,4,영화네요_다큐멘타리,1.0
이야기_강추,2.0,없는_거지,4,영화네요_감동있는,1.0
이야기_운명적인,2.0,없는_잊을수,4,영화네요_가족들과,1.0
이야기_일지도,2.0,없는_아무것도,4,영화네요_적어도,1.0
이야기_흥미로운,2.0,없는_스토리에,4,영화네요_휴지준비하세요,1.0
이야기_다,2.0,없는_삶의,4,영화네요_좋아할거같은,1.0
이야기_들,2.0,없는_딸,4,영화네요_폭발하는,1.0
이야기_마지막,2.0,없는_것들이,4,영화네요_생각이드는,1.0
이야기_어머니의,2.0,없는_영화는,4,영화네요_딱인,1.0
이야기_가까운,2.0,없는_변함,4,영화네요_찡해지는,1.0
이야기_뛰는,2.0,없는_아름다운,3,영화네요_못보는,1.0
이야기_반전을,2.0,없는_최고의,3,영화네요_색다른,1.0
이야기_정도로,2.0,없는_출구,3,영화네요_부모님생각이나는,1.0
이야기_사랑스러운,2.0,없는_영화입니다,3,영화네요_돈아깝지않은,1.0
지금_삶이,108.0,없는_슬픈,3,영화네요_헷갈리는,1.0
지금_을,105.0,없는_감정이,3,영화네요_보았어요,1.0
지금_없었습니다,92.0,없는_현실성,3,영화네요_보여주는,1.0
지금_미래,91.0,없는_부정할,3,영화네요_이순재,1.0
지금_내가,22.0,없는_시,3,영화네요_남은,1.0
지금_순간을,19.0,없는_나의,3,영화네요_알게되는,1.0
지금_미래때문에,14.0,없는_내가,3,영화네요_편집이,1.0
지금_내,13.0,없는_필요는,3,영화네요_기억을,1.0
지금_나는,13.0,없는_듯,3,영화네요_아주,1.0
지금_순간이,10.0,없는_짝이,3,영화네요_강인한,1.0
지금_까지,9.0,없는_용기는,3,영화네요_닿는,1.0
지금_지난,9.0,감동_잔잔한,34,감동적이고_좋았어요,8.0
지금_의,8.0,감동_재미와,18,감동적이고_슬픈,6.0
지금_다시,8.0,감동_반전과,16,감동적이고_진짜,6.0
지금_난,8.0,감동_반전,14,감동적이고_재밌고,5.0
지금_그냥,8.0,감동_눈물,12,감동적이고_아름다운,5.0
지금_생각해보니,7.0,감동_재미,12,감동적이고_너무너무,5.0
지금_이,7.0,감동_웃음,11,감동적이고_좋았습니다,4.0
지금_시작하면서,7.0,감동_자체,10,감동적이고_아주,4.0
지금_기억으로,6.0,감동_슬픔,10,감동적이고_재밌어요,4.0
지금_보니,6.0,감동_드라마,8,감동적이고_슬프고,4.0
지금_도,6.0,감동_스토리,8,감동적이고_봤는데,4.0
지금_봐도,6.0,감동_억지,8,감동적이고_재밌었어요,3.0
지금_이순간,6.0,감동_있는,8,감동적이고_재밌습니다,3.0
지금_생각했습니다,5.0,감동_완전,7,감동적이고_다시,3.0
지금_순간에,5.0,감동_최고의,7,감동적이고_여운이,3.0
지금_은,5.0,감동_진한,7,감동적이고_따뜻한,3.0
지금_순간,5.0,감동_큰,6,감동적이고_슬펐어요,3.0
지금_사랑하는,5.0,감동_적인,6,감동적이고_재미있고,3.0
지금_옆에,5.0,감동_깊게,6,감동적이고_재미도,2.0
지금_보면,5.0,감동_이,6,감동적이고_울었어요,2.0
지금_나의,5.0,감동_연기에,5,감동적이고_더욱,2.0
지금_있는,5.0,감동_오는,5,감동적이고_사랑,2.0
지금_만나러,4.0,감동_폭풍,5,감동적이고_잔잔하고,2.0
지금_하고,4.0,감동_입니다,4,감동적이고_따뜻하고,2.0
지금_떠오른다면,4.0,감동_있고,4,감동적이고_슬프네요,2.0
지금_우리의,4.0,감동_마지막,4,감동적이고_좋은,2.0
지금_드라마,4.0,감동_있게,4,감동적이고_충분히,2.0
지금_가버려,4.0,감동_가족,4,감동적이고_중간중간,2.0
지금_보기엔,4.0,감동_깊은,4,감동적이고_넘,2.0
지금_생각해보면,4.0,감동_뭉클한,4,감동적이고_재미있어요,2.0
지금_된,4.0,감동_을,4,감동적이고_눈물,2.0
지금_생각해도,3.0,감동_반전까지,4,감동적이고_보는,2.0
지금_없다,3.0,감동_슬프고,3,감동적이고_애잔한,2.0
지금_오늘,3.0,감동_이상의,3,감동적이고_아름답고,2.0
지금_생각나는,3.0,감동_뻔한,3,감동적이고_생각보다,2.0
지금_상황이,3.0,감동_은,3,감동적이고_이렇게,2.0
지금_진짜,3.0,감동_적,3,감동적이고_여운,2.0
지금_주어진,3.0,감동_할,3,감동적이고_반전까지,2.0
지금_없었다,3.0,감동_모두를,3,감동적이고_가슴이,2.0
지금_본,3.0,감동_같은,3,감동적이고_가족의,2.0
지금_개봉해도,3.0,감동_노,3,감동적이고_배우들의,2.0
지금_순간에도,3.0,감동_재미를,3,감동적이고_매우,2.0
지금_시간이,3.0,감동_부모님과,3,감동적이고_화가,1.0
지금_보고,3.0,감동_웃음과,3,감동적이고_실제로,1.0
지금_그게,3.0,감동_받았고,3,감동적이고_보고싶어요,1.0
지금_눈,3.0,감동_반전에,3,감동적이고_슬퍼서,1.0
지금_하는,3.0,감동_둘다,3,감동적이고_달달하고퓨,1.0
지금_에,3.0,감동_봤어요,3,감동적이고_저도,1.0
지금_옆에있는,2.0,감동_보세요,2,감동적이고_아프면서도,1.0
지금_같음,2.0,감동_영화였습니다,2,감동적이고_가족들의,1.0
지금_아름다운,2.0,감동_반전의,2,감동적이고_미치도록,1.0
지금_아니지,2.0,감동_휴머니즘,2,감동적이고_뭉클한영화,1.0
지금_뭘,2.0,감동_대박,2,감동적이고_노트북,1.0
지금_다,2.0,감동_그자체,2,감동적이고_정말많이운것같아요,1.0
지금_와서,2.0,감동_보는,2,감동적이고_부모님,1.0
지금_봤지만,2.0,감동_눈물이,2,감동적이고_설레는,1.0
지금_사람들과,2.0,감동_기대안하고봤는데,2,감동적이고_5월에,1.0
지금_살고,2.0,감동_다,2,감동적이고_스토리라인,1.0
지금_현재,2.0,감동_마지막만,2,감동적이고_울고온,1.0
지금_말고,2.0,감동_받고,2,감동적이고_따뜻했어요,1.0
지금_아닌,2.0,감동_남을,2,감동적이고_좋아요,1.0
지금_싶다,2.0,감동_최고,2,감동적이고_이만하면,1.0
지금_껏,2.0,감동_듯한,2,감동적이고_잔잔하지만,1.0
지금_살아가는,2.0,감동_느껴지는,2,감동적이고_특별한,1.0
지금_우리가,2.0,감동_아이들과,2,감동적이고_진한,1.0
지금_싸운거,2.0,감동_나중에는,2,감동적이고_의미있다,1.0
지금_보니까,2.0,감동_사랑,2,감동적이고_크리스틴,1.0
지금_것처럼,2.0,감동_재밌고,2,감동적이고_가족이랑다같이보면,1.0
지금_느끼는,2.0,감동_적당한,2,감동적이고_여운이남네여,1.0
지금_영화를,2.0,감동_재미있었어요,2,감동적이고_뻔했다,1.0
지금_생각하면,2.0,감동_짜내기,2,감동적이고_반전의반전의,1.0
지금_당장의,2.0,감동_진짜,2,감동적이고_생각할거리를,1.0
지금_나왔어요,2.0,감동_폭풍눈물,2,감동적이고_정말최고입니다,1.0
지금_영화지만,2.0,감동_의,2,감동적이고_같아요너무,1.0
지금_가족들에게,2.0,감동_좋았어요,2,감동적이고_재밌다,1.0
지금_삶에,2.0,감동_받아서,2,감동적이고_후반부에서는,1.0
지금_나에게,2.0,감동_주는,2,감동적이고_영화이다,1.0
지금_전,2.0,감동_자체인,2,감동적이고_마음이,1.0
지금_내곁에,2.0,감동_봤는데,2,감동적이고_영화후회하지않을만큼,1.0
지금_이순간이,2.0,감동_느낌,2,감동적이고_생각하지도,1.0
지금_있었는데,2.0,감동_가장,2,감동적이고_영화관에서,1.0
지금_현재에,2.0,감동_본,2,감동적이고_로맨틱하고,1.0
지금_젊은,2.0,감동_재밌었어요,2,감동적이고_반전이있는,1.0
지금_마주보고,2.0,감동_짜내는,2,감동적이고_많이,1.0
지금_다시보니,2.0,감동_멜로,2,감동적이고_반전의,1.0
지금_영화는,2.0,감동_이건,2,감동적이고_비현실적이긴하지만,1.0
지금_달려가,1.0,감동_오랜만에,2,감동적이고_반전있는영화,1.0
지금_건축쟁이가,1.0,감동_받았습니다,2,감동적이고_사랑이야기가,1.0
지금_자신의,1.0,감동_로맨스,2,감동적이고_가족같은,1.0
순간_되는,10.0,감동_남는,2,감동적이고_보고나서도,1.0
순간_이,10.0,감동_엄청,2,감동적이고_같은,1.0
순간_을,7.0,감동_받았네요,2,감동적이고_좋습니다,1.0
순간_아름다운,6.0,감동_가족끼리,2,감동적이고_여배우의,1.0
순간_깨닫는,6.0,감동_재미가,2,감동적이고_내용도,1.0
순간_나는,6.0,감동_밀려오는,2,감동적이고_여자에게,1.0
순간_의,6.0,감동_백배,2,감동적이고_슬픈영화지난,1.0
순간_지금,6.0,감동_봐도,2,감동적이고_노련미,1.0
순간_은,5.0,감동_잘봤습니다,2,감동적이고_내용이라고는,1.0
순간_빛나는,5.0,감동_코믹,2,감동적이고_재밌다숨겨진,1.0
순간_들이,5.0,감동_재미있고,2,감동적이고_감동적인,1.0
순간_잃는,4.0,봤습니다_재밌게,85,배우들의_연기가,141.0
순간_들은,4.0,봤습니다_재미있게,74,배우들의_연기도,46.0
순간_사라진,4.0,봤습니다_딸에,18,배우들의_연기는,43.0
순간_나오는,4.0,봤습니다_좋았습니다,14,배우들의_연기,35.0
순간_내가,4.0,봤습니다_좋은,14,배우들의_연기에,24.0
순간_하는,4.0,봤습니다_몰입해서,13,배우들의_연기와,16.0
순간_인생은,3.0,봤습니다_좋았어요,13,배우들의_열연이,12.0
순간_최선을,3.0,봤습니다_감명깊게,11,배우들의_좋은,11.0
순간_보는,3.0,봤습니다_감사합니다,7,배우들의_연기력이,11.0
순간_떨어지는,3.0,봤습니다_영화를,7,배우들의_모든,10.0
순간_그는,3.0,봤습니다_재미나게,6,배우들의_연기력,9.0
순간_매,3.0,봤습니다_파더,5,배우들의_연기력은,9.0
순간_마지막,3.0,봤습니다_연기도,4,배우들의_연출과,7.0
순간_느껴지는,3.0,봤습니다_좋은영화,4,배우들의_뛰어난,7.0
순간_들의,3.0,봤습니다_감동적으로,4,배우들의_비롯한,7.0
순간_아름다웠던,3.0,봤습니다_있게,4,배우들의_연기로,6.0
순간_많은,3.0,봤습니다_감동있게,3,배우들의_호연이,5.0
순간_도,3.0,봤습니다_감동적이게,3,배우들의_연기력과,5.0
순간_행복한,3.0,봤습니다_영화네요,3,배우들의_주연,5.0
순간_바라보는,3.0,봤습니다_영화였어요,3,배우들의_연기력으로,5.0
순간_앤소니는,2.0,봤습니다_깊게,3,배우들의_훌륭한,5.0
순간_눈물,2.0,봤습니다_딸에대하여,3,배우들의_힘이,4.0
순간_일치되는,2.0,봤습니다_울면서,3,배우들의_열연,4.0
순간_놓치는,2.0,봤습니다_추천하지는,3,배우들의_좋고,4.0
순간_눈물이,2.0,봤습니다_즐겁게,3,배우들의_연출,4.0
순간_잃어가는,2.0,봤습니다_어이가리,3,배우들의_연기력에,3.0
순간_떨어진,2.0,봤습니다_고맙습니다,2,배우들의_작품,3.0
순간_들,2.0,봤습니다_좋아요,2,배우들의_건,3.0
순간_내,2.0,봤습니다_흘리며,2,배우들의_연기까지,3.0
순간_그녀는,2.0,봤습니다_괜찮게,2,배우들의_보는,3.0
순간_된다,2.0,봤습니다_감사해요,2,배우들의_힘,3.0
순간_앞에,2.0,봤습니다_편안하게,2,배우들의_연기를,3.0
순간_말하는,2.0,봤습니다_잔잔하게,2,배우들의_명연기,3.0
순간_다시,2.0,봤습니다_눈물쏟으면서,2,배우들의_연기력도,3.0
순간_잊혀지는,2.0,봤습니다_더파더,2,배우들의_명연기가,3.0
순간_무너지는,2.0,봤습니다_박근형님,2,배우들의_좋았다,3.0
순간_그가,2.0,봤습니다_어머니와,2,배우들의_반전,3.0
순간_풀리는,2.0,봤습니다_많은,2,배우들의_스토리지만,3.0
순간_끝나는,2.0,봤습니다_울며,2,배우들의_미친,3.0
순간_가장,2.0,봤습니다_감동적이네요,2,배우들의_명연기와,2.0
순간_같은,2.0,봤습니다_재밋게,2,배우들의_역시,2.0
순간_마주하는,2.0,봤습니다_감동적이에요,2,배우들의_아름다운,2.0
순간_천천히,2.0,봤습니다_눈물흘리며,2,배우들의_영화네요,2.0
순간_본,2.0,봤습니다_재밌어요,2,배우들의_탄탄한,2.0
순간_날아오를,2.0,봤습니다_추천합니다,2,배우들의_연기파,2.0
순간_삶,2.0,봤습니다_그대어이가리,2,배우들의_호연,2.0
순간_이다,2.0,봤습니다_그럭저럭,2,배우들의_소재와,2.0
순간_소중한,2.0,봤습니다_편하게,2,배우들의_깊이있는,2.0
순간_부터,2.0,봤습니다_모시고,2,배우들의_감동,2.0
순간_아름답다,2.0,봤습니다_명품연기,2,배우들의_무엇보다도,2.0
순간_나도,2.0,봤습니다_나의,2,배우들의_있었다,2.0
순간_연결되는,2.0,봤습니다_극장에서,2,배우들의_꽉찬,2.0
순간_듣는,2.0,봤습니다_오랜만에,2,배우들의_있으나,2.0
순간_찰나에,2.0,봤습니다_모르고,2,배우들의_몰입도,2.0
순간_있는,2.0,봤습니다_연기,2,배우들의_했던,2.0
순간_보다가,2.0,봤습니다_재개봉해서,2,배우들의_영화입니다,2.0
순간_된,2.0,봤습니다_흥미롭게,2,배우들의_영화였어요,2.0
순간_에,2.0,봤습니다_좋네요,2,배우들의_속,2.0
순간_제발,1.0,봤습니다_배우들의,2,배우들의_연기에서,2.0
순간_반짝이는,1.0,봤습니다_로맨스,1,배우들의_엄청난,2.0
순간_몰라도,1.0,봤습니다_삶이네요,1,배우들의_감동적이고,2.0
순간_자신의,1.0,봤습니다_좋아하는,1,배우들의_느낌,2.0
순간_숭고한,1.0,봤습니다_끝나네요재밌게,1,배우들의_좋았고,2.0
순간_상상한,1.0,봤습니다_부모님,1,배우들의_호연에,2.0
순간_예측,1.0,봤습니다_재미와,1,배우들의_멋진,2.0
순간_비극의,1.0,봤습니다_찡해요,1,배우들의_빛나는,2.0
순간_이창동,1.0,봤습니다_연기력,1,배우들의_그냥,2.0
순간_마음껏,1.0,봤습니다_희망적이고아름다운,1,배우들의_먹먹하고,2.0
